,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
10004,F39420,2022-10-27 00:00:00,2022-10-27,5830.200000000001
10005,F39421,2022-10-27 00:00:00,2022-10-27,567.7570000000001
10006,F39422,2022-10-27 00:00:00,2022-10-27,756.5200000000001
10007,F39423,2022-10-27 00:00:00,2022-10-27,240.00000000000003
10008,F39424,2022-10-26 00:00:00,2022-10-27,2641.2000000000003
10009,F39425,2022-10-27 00:00:00,2022-11-11,155.0
10010,F39426,2022-10-26 00:00:00,2022-10-27,4769.0
10011,F39427,2022-10-27 00:00:00,2022-10-28,985.3389000000001
10012,F39428,2022-10-28 00:00:00,2022-10-28,745.69
10013,F39429,2022-10-28 00:00:00,2022-10-28,245.00000000000003
10014,F39430,2022-10-28 00:00:00,2022-10-28,57.00000000000001
10015,F39431,2022-10-26 00:00:00,2022-10-28,4400.0
10016,F39432,2022-10-27 00:00:00,2022-10-28,1089.3500000000001
10017,F39433,2022-10-27 00:00:00,2022-10-28,1089.3500000000001
10018,F39434,2022-10-28 00:00:00,2022-10-28,303.93
10019,F39435,2022-10-28 00:00:00,2022-12-27,28350.000000000004
10020,F39436,2022-10-25 00:00:00,2022-11-27,75476.0
10021,F39437,2022-10-31 00:00:00,2022-10-28,768.5000000000001
10022,F39438,2022-10-27 00:00:00,2022-10-28,950.398
10023,F39439,2022-10-27 00:00:00,2022-10-28,47.41
10024,F39440,2022-10-28 00:00:00,2022-10-28,976.5000000000001
10025,F39441,2022-10-21 00:00:00,2022-10-31,1246.74
10026,F39442,2022-10-31 00:00:00,2022-10-31,153.25
10027,F39443,2022-10-31 00:00:00,2022-10-31,1984.0000000000002
10028,F39444,2022-10-31 00:00:00,2022-10-31,1383.3600000000001
10029,F39445,2022-10-31 00:00:00,2022-10-31,1604.6
10030,F39446,2022-10-31 00:00:00,2022-10-31,941.522
10031,F39447,2022-10-25 00:00:00,2022-10-31,429.25000000000006
10032,F39448,2022-10-21 00:00:00,2022-10-31,350.00000000000006
10033,F39449,2022-11-01 00:00:00,2022-10-31,5916.0
10034,F39450,2022-10-31 00:00:00,2022-10-31,2180.0
10035,F39451,2022-10-31 00:00:00,2022-10-31,1293.1000000000001
10036,F39452,2022-10-31 00:00:00,2022-10-31,1293.1000000000001
10037,F39453,2022-10-31 00:00:00,2022-10-31,4310.344800000001
10038,F39454,2022-11-03 00:00:00,2022-10-31,1075.3100000000002
10039,F39455,2022-11-04 00:00:00,2022-10-31,4465.05
10040,F39456,2022-11-04 00:00:00,2022-10-31,9499.6
10041,F39457,2022-10-18 00:00:00,2022-10-31,2873.0000000000005
10042,F39458,2022-10-31 00:00:00,2022-10-31,1009.6465000000001
10043,F39459,2022-10-31 00:00:00,2022-10-31,969.931
10044,F39460,2022-10-31 00:00:00,2022-10-31,344.82750000000004
10045,F39461,2022-10-31 00:00:00,2022-10-31,2586.2068000000004
10046,F39462,2022-11-01 00:00:00,2022-10-31,350.00000000000006
10047,F39463,2022-10-31 00:00:00,2022-10-31,1515.5172000000002
10048,F39464,2022-10-31 00:00:00,2022-11-30,54.1379
10049,F39465,2022-10-31 00:00:00,2022-10-31,439.65510000000006
10050,F39466,2022-10-31 00:00:00,2022-11-15,1293.1034000000002
10051,F39467,2022-11-01 00:00:00,2022-11-01,642.9156
10052,F39468,2022-11-01 00:00:00,2022-11-16,485.6
10053,F39469,2022-11-01 00:00:00,2022-11-01,452.77
10054,F39470,2022-11-01 00:00:00,2022-11-01,191.18
10055,F39471,2022-10-24 00:00:00,2022-11-01,4521.0
10056,F39472,2022-11-01 00:00:00,2022-12-01,5126.625
10057,F39473,2022-10-26 00:00:00,2022-11-01,2309.9967
10058,F39474,2022-11-01 00:00:00,2022-11-01,282.0
10059,F39475,2022-11-01 00:00:00,2022-11-16,1140.0
10060,F39476,2022-11-01 00:00:00,2022-11-01,1650.0000000000002
10061,F39477,2022-11-03 00:00:00,2022-12-03,17590.8546
10062,F39478,2022-11-03 00:00:00,2022-11-03,1703.7504
10063,F39479,2022-11-03 00:00:00,2022-11-03,1703.7504000000001
10064,F39480,2022-11-03 00:00:00,2022-11-03,4786.09
10065,F39481,2022-11-03 00:00:00,2022-11-03,369.6
10066,F39482,2022-11-03 00:00:00,2022-11-03,435.49850000000004
10067,F39483,2022-11-01 00:00:00,2022-12-03,1737.5
10068,F39484,2022-11-03 00:00:00,2022-11-03,527.1
10069,F39485,2022-11-03 00:00:00,2022-11-03,1883.94
10070,F39486,2022-11-03 00:00:00,2022-11-03,3278.21
10071,F39487,2022-11-03 00:00:00,2022-11-03,472.50000000000006
10072,F39488,2022-11-03 00:00:00,2022-11-03,4258.9965
10073,F39489,2022-11-03 00:00:00,2022-11-03,5000.0
10074,F39490,2022-11-04 00:00:00,2022-11-03,1625.8600000000001
10075,F39491,2022-10-24 00:00:00,2022-11-03,1364.0
10076,F39492,2022-11-04 00:00:00,2022-11-19,17450.0
10077,F39493,2022-11-04 00:00:00,2022-11-04,620.0
10078,F39494,2022-11-08 00:00:00,2022-11-25,38815.850000000006
10079,F39495,2022-11-04 00:00:00,2022-12-04,315.55
10080,F39496,2022-11-04 00:00:00,2022-12-04,1500.0000000000002
10081,F39497,2022-11-04 00:00:00,2022-11-04,1698.6100000000001
10082,F39498,2022-11-04 00:00:00,2022-11-04,1703.46
10083,F39499,2022-11-04 00:00:00,2022-12-04,9373.7
10084,F39500,2022-11-09 00:00:00,2022-12-04,4963.18
10085,F39501,2022-11-04 00:00:00,2022-11-04,1506.0
10086,F39502,2022-11-04 00:00:00,2022-12-04,25554.243
10087,F39503,2022-11-04 00:00:00,2022-11-19,17450.0
10088,F39504,2022-10-20 00:00:00,2022-11-07,5132.3
10089,F39505,2022-11-07 00:00:00,2022-11-07,165.0
10090,F39506,2022-10-26 00:00:00,2022-11-07,1251.25
10091,F39507,2022-11-07 00:00:00,2022-11-07,467.67
10092,F39508,2022-11-07 00:00:00,2022-11-07,399.00000000000006
10093,F39509,2022-11-07 00:00:00,2022-11-07,705.0
10094,F39510,2022-11-07 00:00:00,2022-11-07,1350.0
10095,F39511,2022-11-07 00:00:00,2022-11-07,5132.3
10096,F39512,2022-11-07 00:00:00,2022-11-07,399.0
10097,F39513,2022-11-04 00:00:00,2022-11-07,8169.64
10098,F39514,2022-11-08 00:00:00,2022-11-23,430.0
10099,F39515,2022-11-08 00:00:00,2022-11-08,475.00000000000006
10100,F39516,2022-11-08 00:00:00,2022-11-08,279.94000000000005
10101,F39517,2022-11-08 00:00:00,2022-11-23,2175.0
10102,F39518,2022-11-08 00:00:00,2022-11-08,597.4
10103,F39519,2022-11-08 00:00:00,2022-11-08,486.00000000000006
10104,F39520,2022-11-08 00:00:00,2022-11-08,227.50000000000003
10105,F39521,2022-11-08 00:00:00,2022-11-08,350.00000000000006
10106,F39522,2022-11-08 00:00:00,2022-11-08,350.00000000000006
10107,F39523,2022-11-04 00:00:00,2022-11-23,3064.1
10108,F39524,2022-11-09 00:00:00,2022-12-08,14430.0
10109,F39525,2022-10-26 00:00:00,2022-12-08,19801.98
10110,F39526,2022-11-08 00:00:00,2022-11-08,1309.0
10111,F39527,2022-11-08 00:00:00,2022-11-08,2835.0
10112,F39528,2022-11-08 00:00:00,2022-11-23,1737.0
10113,F39529,2022-11-08 00:00:00,2022-11-08,2012.0
10114,F39530,2022-11-09 00:00:00,2022-11-09,1900.84
10115,F39531,2022-11-11 00:00:00,2022-11-09,1366.1399999999999
10116,F39532,2022-11-09 00:00:00,2022-11-24,1800.0000000000002
10117,F39533,2022-11-09 00:00:00,2022-12-09,42457.50000000001
10118,F39534,2022-11-09 00:00:00,2022-11-24,1140.0
10119,F39535,2022-11-09 00:00:00,2022-11-09,206.91
10120,F39536,2022-11-09 00:00:00,2022-11-24,59500.00000000001
10121,F39537,2022-11-09 00:00:00,2022-12-09,17590.854600000002
10122,F39538,2022-11-09 00:00:00,2022-11-09,391.0
10123,F39539,2022-11-09 00:00:00,2022-11-10,439.66
10124,F39540,2022-11-10 00:00:00,2022-11-10,1876.7
10125,F39541,2022-11-09 00:00:00,2022-12-10,9438.800000000001
10126,F39542,2022-11-10 00:00:00,2022-12-10,31458.000000000004
10127,F39543,2022-11-10 00:00:00,2022-11-10,1845.0000000000002
10128,F39544,2022-11-10 00:00:00,2022-11-10,175.00000000000003
10129,F39545,2022-11-10 00:00:00,2022-11-10,1636.0000000000002
10130,F39546,2022-11-11 00:00:00,2022-11-10,17486.4
10131,F39547,2022-11-11 00:00:00,2022-11-11,1284.1625
10132,F39548,2022-11-11 00:00:00,2022-11-11,1284.1625
10133,F39549,2022-11-03 00:00:00,2022-11-11,2853.12
10134,F39550,2022-11-11 00:00:00,2022-11-26,600.0
10135,F39551,2022-11-11 00:00:00,2022-12-11,6311.000000000001
10136,F39552,2022-11-11 00:00:00,2022-11-11,402.57000000000005
10137,F39553,2022-11-11 00:00:00,2022-11-26,240.00000000000003
10138,F39554,2022-11-01 00:00:00,2022-11-11,3259.44
10139,F39555,2022-11-11 00:00:00,2022-11-11,630.0
10140,F39556,2022-11-10 00:00:00,2022-11-11,350.00000000000006
10141,F39557,2022-11-07 00:00:00,2022-11-11,2400.0
10142,F39558,2022-11-11 00:00:00,2022-11-11,720.0
10143,F39559,2022-11-11 00:00:00,2022-11-11,1041.8625000000002
10144,F39560,2022-11-14 00:00:00,2022-11-11,26300.000000000004
10145,F39561,2022-11-14 00:00:00,2022-11-14,72.0
10146,F39562,2022-11-14 00:00:00,2022-11-14,1703.7504
10147,F39563,2022-11-14 00:00:00,2022-11-14,196.75000000000003
10148,F39564,2022-11-15 00:00:00,2022-11-14,1562.1000000000001
10149,F39565,2022-11-14 00:00:00,2022-11-14,1155.0
10150,F39566,2022-11-14 00:00:00,2023-01-13,4320.0
10151,F39567,2022-11-10 00:00:00,2022-11-14,2444.84
10152,F39568,2022-11-14 00:00:00,2022-11-15,1726.28
10153,F39569,2022-11-11 00:00:00,2022-11-15,7375.0
10154,F39570,2022-11-15 00:00:00,2022-11-15,1940.7200000000003
10155,F39571,2022-11-15 00:00:00,2022-11-15,1830.0
10156,F39572,2022-11-15 00:00:00,2022-11-15,413.76000000000005
10157,F39573,2022-11-15 00:00:00,2022-11-15,467.67
10158,F39574,2022-11-15 00:00:00,2022-11-15,285.64000000000004
10159,F39575,2022-11-10 00:00:00,2022-11-15,913.8000000000001
10160,F39576,2022-11-14 00:00:00,2022-12-15,27808.000000000004
10161,F39577,2022-11-15 00:00:00,2022-12-15,1038.0
10162,F39578,2022-11-15 00:00:00,2022-11-15,1734.25
10163,F39579,2022-11-15 00:00:00,2022-11-15,124.25
10164,F39580,2022-11-15 00:00:00,2022-11-15,14000.000000000002
10165,F39581,2022-11-16 00:00:00,2022-11-16,3796.02
10166,F39582,2022-10-24 00:00:00,2022-11-16,1986.2400000000002
10167,F39583,2022-11-16 00:00:00,2022-11-16,98.00000000000001
10168,F39584,2022-11-15 00:00:00,2022-11-16,8196.78
10169,F39585,2022-11-14 00:00:00,2022-12-16,11550.0
10170,F39586,2022-11-17 00:00:00,2022-12-16,9270.0
10171,F39587,2022-09-15 00:00:00,2022-11-16,2949.0
10172,F39588,2022-11-16 00:00:00,2022-11-16,435.72
10173,F39589,2022-11-16 00:00:00,2022-11-16,1732.25
10174,F39590,2022-11-16 00:00:00,2022-11-16,145.0
10175,F39591,2022-11-16 00:00:00,2022-12-16,16990.0
10176,F39592,2022-11-16 00:00:00,2022-11-16,14000.000000000002
10177,F39593,2022-11-17 00:00:00,2022-11-17,390.0
10178,F39594,2022-11-17 00:00:00,2022-11-17,413.81
10179,F39595,2022-11-15 00:00:00,2022-11-17,6591.1
10180,F39596,2022-11-16 00:00:00,2022-11-17,1445.7520000000002
10181,F39597,2022-11-18 00:00:00,2022-11-17,3476.0
10182,F39598,2022-11-15 00:00:00,2022-11-17,1223.38
10183,F39599,2022-11-18 00:00:00,2022-11-18,4908.0
10184,F39600,2022-11-17 00:00:00,2022-11-18,3135.93
10185,F39601,2022-11-18 00:00:00,2022-11-18,26500.000000000004
10186,F39602,2022-11-18 00:00:00,2022-12-18,21200.0
10187,F39603,2022-11-23 00:00:00,2022-11-18,3812.5200000000004
10188,F39604,2022-11-18 00:00:00,2022-11-18,2265.9500000000003
10189,F39605,2022-11-17 00:00:00,2022-12-18,1338.0
10190,F39606,2022-11-14 00:00:00,2022-12-03,1830.0000000000002
10191,F39607,2022-11-18 00:00:00,2022-11-18,1547.0700000000002
10192,F39608,2022-11-18 00:00:00,2022-11-18,1250.0
10193,F39609,2022-11-22 00:00:00,2022-12-03,5521.75
10194,F39610,2022-11-22 00:00:00,2022-11-22,5480.0
10195,F39611,2022-11-16 00:00:00,2022-12-07,8452.400000000001
10196,F39612,2022-11-23 00:00:00,2022-12-23,2665.0
10197,F39613,2022-11-23 00:00:00,2022-11-23,1435.7372
10198,F39614,2022-11-23 00:00:00,2022-11-23,97.28
10199,F39615,2022-11-23 00:00:00,2022-11-23,4403.72
10200,F39616,2022-11-23 00:00:00,2022-11-23,3407.5008000000003
10201,F39617,2022-11-23 00:00:00,2022-11-23,1060.3
10202,F39618,2022-11-25 00:00:00,2023-01-22,15154.760000000002
10203,F39619,2022-11-24 00:00:00,2022-12-09,11898.0
10204,F39620,2022-09-28 00:00:00,2023-01-08,19962.2
10205,F39621,2022-11-24 00:00:00,2022-11-24,482.9
10206,F39622,2022-09-28 00:00:00,2023-01-08,24952.75
10207,F39623,2022-11-23 00:00:00,2022-11-24,467.67
10208,F39624,2022-11-24 00:00:00,2022-11-24,958.3
10209,F39625,2022-11-14 00:00:00,2022-11-24,802.0
10210,F39626,2022-11-24 00:00:00,2022-11-24,5309.11
10211,F39627,2022-11-24 00:00:00,2022-11-24,5309.11
10212,F39628,2022-11-24 00:00:00,2022-11-24,163.4
10213,F39629,2022-11-24 00:00:00,2022-11-24,3043.13056
10214,F39630,2022-11-22 00:00:00,2022-11-24,1392.0
10215,F39631,2022-11-18 00:00:00,2022-12-24,7205.52
10216,F39632,2022-11-25 00:00:00,2022-12-24,9440.0
10217,F39633,2022-11-29 00:00:00,2022-12-25,36003.6
10218,F39634,2022-11-29 00:00:00,2022-12-25,46680.00000000001
10219,F39635,2022-11-25 00:00:00,2022-11-25,478.45000000000005
10220,F39636,2022-11-25 00:00:00,2023-01-09,1950.0000000000002
10221,F39637,2022-11-28 00:00:00,2022-11-25,1456.8600000000001
10222,F39638,2022-11-25 00:00:00,2022-11-25,661.6971000000001
10223,F39639,2022-11-25 00:00:00,2022-11-25,334.1171
10224,F39640,2022-11-25 00:00:00,2022-11-25,1277.5059
10225,F39641,2022-11-25 00:00:00,2022-11-25,150.6
10226,F39642,2022-11-29 00:00:00,2022-12-25,29506.0
10227,F39643,2022-11-09 00:00:00,2022-11-25,1318.7
10228,F39644,2022-11-24 00:00:00,2022-11-25,136.2
10229,F39645,2022-11-15 00:00:00,2022-11-25,1009.65
10230,F39646,2022-11-25 00:00:00,2022-11-25,427.35
10231,F39647,2022-11-28 00:00:00,2022-11-28,827.59
10232,F39648,2022-11-28 00:00:00,2022-11-28,1703.7504000000001
10233,F39649,2022-11-18 00:00:00,2022-11-28,1608.7500000000002
10234,F39650,2022-11-24 00:00:00,2022-11-28,143.65
10235,F39651,2022-11-28 00:00:00,2022-11-28,91.39
10236,F39652,2022-11-29 00:00:00,2022-11-29,16980.0
10237,F39653,2022-11-29 00:00:00,2022-11-29,3500.0000000000005
10238,F39654,2022-11-28 00:00:00,2023-02-27,13065.0
10239,F39655,2022-11-29 00:00:00,2022-12-14,41731.57750000001
10240,F39656,2022-11-23 00:00:00,2022-11-30,922.42
10241,F39657,2022-11-30 00:00:00,2022-12-30,9270.0
10242,F39658,2022-11-29 00:00:00,2022-12-08,3916.5860000000002
10243,F39659,2022-12-05 00:00:00,2022-11-30,2220.7000000000003
10244,F39660,2022-11-30 00:00:00,2022-11-30,390.0
10245,F39661,2022-12-05 00:00:00,2022-11-30,20896.480000000003
10246,F39662,2022-11-30 00:00:00,2022-11-30,347.2875
10247,F39663,2022-11-30 00:00:00,2022-11-30,275.88
10248,F39664,2022-11-25 00:00:00,2022-11-30,1800.69
10249,F39665,2022-11-30 00:00:00,2022-12-30,7000.000000000001
10250,F39666,2022-09-30 00:00:00,2022-11-30,1158.51
10251,F39667,00:00:00,2022-11-30,130.0
10252,F39668,2022-11-30 00:00:00,2022-11-30,3045.5000000000005
10253,F39669,2022-11-30 00:00:00,2022-11-30,3584.2241000000004
10254,F39670,2022-11-30 00:00:00,2022-11-30,11294.500000000002
10255,F39671,2022-12-02 00:00:00,2022-11-30,7276.4800000000005
10256,F39672,2022-11-23 00:00:00,2022-11-30,3821.5200000000004
10257,F39673,2022-11-30 00:00:00,2022-11-30,5680.000000000001
10258,F39674,2022-11-30 00:00:00,2022-11-30,1293.1034
10259,F39675,2022-12-01 00:00:00,2022-11-30,1385.5
10260,F39676,2022-11-30 00:00:00,2022-11-30,862.0689000000001
10261,F39677,2022-11-29 00:00:00,2022-12-30,12622.000000000002
10262,F39678,2022-11-25 00:00:00,2022-12-30,1230.0
10263,F39679,2022-11-30 00:00:00,2022-11-30,17486.396500000003
10264,F39680,2022-11-30 00:00:00,2022-11-30,1435.1982
10265,F39681,2022-11-30 00:00:00,2022-11-30,5175.0
10266,F39682,2022-11-30 00:00:00,2022-11-30,8822.0
10267,F39683,2022-11-30 00:00:00,2022-11-30,3795.0000000000005
10268,F39684,2022-11-30 00:00:00,2022-11-30,970.0000000000001
10269,F39685,2022-12-02 00:00:00,2023-02-03,5880.0
10270,F39686,2022-12-02 00:00:00,2023-02-03,9950.5
10271,F39687,2022-12-05 00:00:00,2022-12-20,465.00000000000006
10272,F39688,2022-12-01 00:00:00,2022-12-05,160.08000000000004
10273,F39689,2022-12-01 00:00:00,2022-12-05,474.14000000000004
10274,F39690,2022-12-02 00:00:00,2022-12-05,195.00000000000003
10275,F39691,2022-12-02 00:00:00,2022-12-05,3722.1000000000004
10276,F39692,2022-12-01 00:00:00,2022-12-05,725.0000000000001
10277,F39693,2022-12-01 00:00:00,2022-12-05,3407.5008
10278,F39694,2022-11-23 00:00:00,2023-01-04,7107.200000000001
10279,F39695,2022-12-05 00:00:00,2023-01-04,25554.243000000002
10280,F39696,2022-11-23 00:00:00,2023-01-19,13688.000000000002
10281,F39697,2022-12-05 00:00:00,2022-12-05,102.83
10282,F39698,2022-11-28 00:00:00,2022-12-05,8154.0
10283,F39699,2022-12-01 00:00:00,2022-12-05,57.33
10284,F39700,2022-12-01 00:00:00,2022-12-05,2220.7000000000003
10285,F39701,2022-12-06 00:00:00,2023-01-05,2423.8500000000004
10286,F39702,2022-12-06 00:00:00,2022-12-06,47.870000000000005
10287,F39703,2022-12-01 00:00:00,2022-12-06,637.5006
10288,F39704,2022-12-06 00:00:00,2022-12-06,830.1825000000001
10289,F39705,2022-12-06 00:00:00,2022-12-06,96.05000000000001
10290,F39706,2022-12-06 00:00:00,2022-12-06,970.0000000000001
10291,F39707,2022-12-06 00:00:00,2022-12-06,300.0
10292,F39708,2022-12-07 00:00:00,2022-12-07,248.28
10293,F39709,2022-12-06 00:00:00,2022-12-07,864.6625
10294,F39710,2022-12-06 00:00:00,2022-12-07,120.0
10295,F39711,2022-11-29 00:00:00,2022-12-07,1500.7993000000001
10296,F39712,2022-12-06 00:00:00,2022-12-07,120.0
10297,F39713,2022-11-29 00:00:00,2022-12-07,1500.7993000000001
10298,F39714,2022-12-07 00:00:00,2022-12-07,248.28
10299,F39715,2022-12-02 00:00:00,2022-12-22,41731.58
10300,F39716,2022-12-02 00:00:00,2022-12-22,41731.58
10301,F39717,2022-12-05 00:00:00,2022-12-07,3795.0
10302,F39718,2022-12-06 00:00:00,2022-12-07,864.6625
10303,F39719,2022-12-02 00:00:00,2022-12-07,36430.0
10304,F39720,2022-12-07 00:00:00,2023-01-06,12622.000000000002
10305,F39721,2022-12-07 00:00:00,2023-01-06,1230.0
10306,F39722,2022-12-08 00:00:00,2022-12-08,1430.0
10307,F39723,2022-12-08 00:00:00,2022-12-08,2900.0000000000005
10308,F39724,2022-12-01 00:00:00,2022-12-23,1848.2500000000002
10309,F39725,2022-12-06 00:00:00,2022-12-08,8224.800000000001
10310,F39726,2022-12-08 00:00:00,2022-12-08,243.20000000000002
10311,F39727,2022-12-08 00:00:00,2022-12-08,2305.3900000000003
10312,F39728,2022-12-08 00:00:00,2022-12-08,3100.0000000000005
10313,F39729,2022-12-02 00:00:00,2022-12-08,17300.0
10314,F39730,2022-12-08 00:00:00,2022-12-08,315.0
10315,F39731,2022-12-09 00:00:00,2023-01-07,29506.0
10316,F39732,2022-12-09 00:00:00,2022-12-23,3550.0000000000005
10317,F39733,2022-12-05 00:00:00,2022-12-08,4157.700000000001
10318,F39734,2022-12-02 00:00:00,2022-12-08,13200.000000000002
10319,F39735,2022-12-08 00:00:00,2022-12-08,298.71000000000004
10320,F39736,2022-12-01 00:00:00,2022-12-08,16450.100000000002
10321,F39737,2022-12-05 00:00:00,2022-12-08,1215.0
10322,F39738,2022-12-09 00:00:00,2022-12-09,120.0
10323,F39739,2022-12-09 00:00:00,2022-12-09,372.42
10324,F39740,2022-12-09 00:00:00,2022-12-09,170.3271
10325,F39741,2022-12-07 00:00:00,2022-12-09,1680.0000000000002
10326,F39742,2022-12-09 00:00:00,2022-12-09,344.85
10327,F39743,2022-12-07 00:00:00,2022-12-09,2333.26
10328,F39744,2022-12-08 00:00:00,2022-12-09,110.441
10329,F39745,2022-12-09 00:00:00,2022-12-09,65.44000000000001
10330,F39746,2022-12-09 00:00:00,2022-12-09,2950.65
10331,F39747,2022-12-13 00:00:00,2023-01-08,45444.600000000006
10332,F39748,2022-12-09 00:00:00,2022-12-09,1153.3000000000002
10333,F39749,2022-12-07 00:00:00,2022-12-09,1430.0000000000002
10334,F39750,2022-12-09 00:00:00,2022-12-09,8822.0
10335,F39751,2022-12-02 00:00:00,2022-12-09,3045.5000000000005
10336,F39752,2022-12-13 00:00:00,2022-12-13,689.6277
10337,F39753,2022-12-13 00:00:00,2022-12-13,385.69000000000005
10338,F39754,2022-12-13 00:00:00,2022-12-13,6832.0
10339,F39755,2022-12-13 00:00:00,2022-12-13,3407.5008000000003
10340,F39756,2022-12-07 00:00:00,2022-12-28,18900.0
10341,F39757,2022-12-13 00:00:00,2022-12-13,815.0000000000001
10342,F39758,2022-12-13 00:00:00,2022-12-13,147.0
10343,F39759,2022-11-28 00:00:00,2022-12-13,4347.9
10344,F39760,2022-12-13 00:00:00,2022-12-28,2371.7400000000002
10345,F39761,2022-12-13 00:00:00,2022-12-13,1650.0
10346,F39762,2022-12-13 00:00:00,2022-12-13,3880.0
10347,F39763,2022-12-08 00:00:00,2022-12-13,1435.2
10348,F39764,2022-12-14 00:00:00,2022-12-14,2278.45
10349,F39765,2022-12-14 00:00:00,2022-12-14,600.0
10350,F39766,2022-12-14 00:00:00,2022-12-29,1435.827
10351,F39767,2022-12-13 00:00:00,2022-12-14,2220.0
10352,F39768,2022-11-24 00:00:00,2022-12-14,332.5
10353,F39769,2022-12-14 00:00:00,2022-12-14,5000.0
10354,F39770,2022-12-14 00:00:00,2022-12-14,8224.800000000001
10355,F39771,2022-12-08 00:00:00,2022-12-14,2288.4504
10356,F39772,2022-12-13 00:00:00,2022-12-15,270.0
10357,F39773,2022-12-21 00:00:00,2022-12-30,3720.0
10358,F39774,2022-12-14 00:00:00,2023-01-14,18319.5
10359,F39775,2022-12-09 00:00:00,2023-01-14,24050.000000000004
10360,F39776,2022-12-16 00:00:00,2023-01-14,20948.250000000004
10361,F39777,2022-12-09 00:00:00,2023-01-15,18540.0
10362,F39778,2022-12-19 00:00:00,2022-12-31,935.34
10363,F39779,2022-12-16 00:00:00,2022-12-16,360.00000000000006
10364,F39780,2022-12-14 00:00:00,2022-12-16,410.00000000000006
10365,F39781,2022-12-16 00:00:00,2022-12-16,144.0
10366,F39782,2022-12-16 00:00:00,2022-12-16,717.75
10367,F39783,2022-12-16 00:00:00,2022-12-16,760.0000000000001
10368,F39784,2022-12-17 00:00:00,2023-01-15,36000.0
10369,F39785,2022-12-16 00:00:00,2022-12-16,760.0
10370,F39786,2022-12-14 00:00:00,2022-12-19,3123.7495
10371,F39787,2022-12-19 00:00:00,2022-12-19,308.6
10372,F39788,2022-12-23 00:00:00,2022-12-19,11809.980000000001
10373,F39789,2022-12-19 00:00:00,2022-12-19,699.0
10374,F39790,2022-12-19 00:00:00,2022-12-19,3162.455968
10375,F39791,2022-12-15 00:00:00,2023-01-19,14968.8
10376,F39792,2022-12-20 00:00:00,2022-12-20,1400.0000000000002
10377,F39793,2022-12-15 00:00:00,2022-12-20,1434.0
10378,F39794,2022-12-20 00:00:00,2023-01-10,28582.760000000002
10379,F39795,2022-12-09 00:00:00,2023-01-04,7335.950000000001
10380,F39796,2022-12-19 00:00:00,2022-12-20,76.16000000000001
10381,F39797,2022-12-13 00:00:00,2022-12-20,76.16
10382,F39798,2022-12-20 00:00:00,2022-12-20,2343.0
10383,F39799,2022-12-21 00:00:00,2023-01-05,320.0
10384,F39800,2022-12-19 00:00:00,2022-12-21,699.0
10385,F39801,2022-12-15 00:00:00,2022-12-21,13575.0
10386,F39802,2022-12-21 00:00:00,2023-01-05,340.0
10387,F39803,2022-12-19 00:00:00,2022-12-21,1325.07
10388,F39804,2022-12-21 00:00:00,2022-12-21,1070.0
10389,F39805,2022-12-21 00:00:00,2022-12-21,762.0
10390,F39806,2022-12-21 00:00:00,2022-12-21,3600.0
10391,F39807,2022-12-21 00:00:00,2022-12-21,550.56
10392,F39808,2022-12-21 00:00:00,2022-12-21,295.0
10393,F39809,2022-12-21 00:00:00,2023-01-21,13959.04
10394,F39810,2022-12-22 00:00:00,2023-01-21,31710.08
10395,F39811,2022-12-21 00:00:00,2023-01-21,7460.000000000001
10396,F39812,2022-12-21 00:00:00,2023-01-21,4880.0
10397,F39813,2022-12-20 00:00:00,2022-12-22,3036.0000000000005
10398,F39814,2022-12-22 00:00:00,2023-02-20,28350.000000000004
10399,F39815,2022-12-21 00:00:00,2022-12-22,7968.990000000001
10400,F39816,2022-12-20 00:00:00,2022-12-22,17758.08
10401,F39817,2022-12-22 00:00:00,2022-12-22,1959.5
10402,F39818,2022-12-22 00:00:00,2022-12-22,551.76
10403,F39819,2022-12-21 00:00:00,2023-01-06,390.00000000000006
10404,F39820,2022-12-22 00:00:00,2022-12-22,1000.0000000000001
10405,F39821,2022-12-22 00:00:00,2022-12-22,1649.1
10406,F39822,2022-12-22 00:00:00,2022-12-22,70.0
10407,F39823,2022-12-22 00:00:00,2022-12-23,1100.0
10408,F39824,2022-12-23 00:00:00,2022-12-23,13800.000000000002
10409,F39825,2022-12-09 00:00:00,2022-12-23,9816.000000000002
10410,F39826,2022-12-23 00:00:00,2022-12-23,9486.35
10411,F39827,2022-11-22 00:00:00,2022-12-23,1050.0000000000002
10412,F39828,2022-12-23 00:00:00,2022-12-23,1530.0000000000002
10413,F39829,2022-12-23 00:00:00,2022-12-23,5523.344800000001
10414,F39830,2023-01-04 00:00:00,2022-12-23,12645.450000000003
10415,F39831,2022-12-23 00:00:00,2022-12-23,903.2586000000001
10416,F39832,2022-12-23 00:00:00,2022-12-23,3500.0000000000005
10417,F39833,2022-12-15 00:00:00,2023-01-22,12067.619999999999
10418,F39834,2022-12-22 00:00:00,2022-12-23,8583.6
10419,F39835,2023-01-05 00:00:00,2022-12-23,11752.05
10420,F39836,2022-12-19 00:00:00,2022-12-23,1435.0000000000002
10421,F39837,2022-12-21 00:00:00,2023-01-22,5909.84
10422,F39838,2023-01-03 00:00:00,2022-12-23,14060.000000000002
10423,F39839,2023-01-04 00:00:00,2022-12-23,5190.84
