,Referencia,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1514,1515,2005-06-26,Piso,Alquiler,Lleida,200.0,1689000.0,2005-09-30,Luisa
1515,1516,2005-06-27,Industrial,Venta,Lleida,182.0,805714.0,2006-03-20,Carmen
1517,1518,2005-06-28,Local,Alquiler,Girona,151.0,1456999.0,2005-10-01,Carmen
1518,1519,2005-06-28,Piso,Venta,Lleida,74.0,659858.0,2006-05-27,Carmen
1519,1520,2005-06-28,Local,Venta,Lleida,175.0,999950.0,2005-10-30,Carmen
1522,1523,2005-06-29,Local,Venta,Lleida,158.0,1454232.0,2006-01-24,Pedro
1523,1524,2005-06-29,Piso,Alquiler,Tarragona,134.0,880380.0,2005-12-11,María
1524,1525,2005-06-30,Local,Venta,Tarragona,252.0,2283372.0,2006-02-12,Carmen
1526,1527,2005-06-30,Parking,Venta,Tarragona,50.0,400600.0,2005-10-02,María
1529,1530,2005-06-30,Piso,Alquiler,Tarragona,69.0,480240.0,2006-06-07,Jesús
1530,1531,2005-07-01,Local,Venta,Lleida,251.0,2325766.0,2005-10-20,Joaquín
1531,1532,2005-07-01,Piso,Alquiler,Girona,260.0,1542580.0,2006-05-03,Luisa
1532,1533,2005-07-01,Local,Alquiler,Girona,71.0,540452.0,2006-01-24,Jesús
1533,1534,2005-07-02,Local,Alquiler,Barcelona,217.0,1742293.0,2006-04-13,Pedro
1535,1536,2005-07-04,Parking,Venta,Girona,43.0,361759.0,2005-12-01,Jesús
1536,1537,2005-07-04,Piso,Venta,Barcelona,197.0,1035826.0,2006-05-27,Jesús
1537,1538,2005-07-04,Industrial,Alquiler,Girona,161.0,1405852.0,2006-05-14,Pedro
1540,1541,2005-07-06,Local,Venta,Lleida,124.0,1045816.0,2006-03-12,Carmen
1541,1542,2005-07-06,Industrial,Venta,Tarragona,243.0,2401083.0,2006-04-08,Joaquín
1543,1544,2005-07-06,Parking,Venta,Lleida,199.0,1573493.0,2006-07-02,Luisa
1545,1546,2005-07-07,Piso,Alquiler,Girona,135.0,1294110.0,2006-03-08,Jesús
1546,1547,2005-07-07,Piso,Venta,Barcelona,214.0,1258534.0,2006-01-27,María
1549,1550,2005-07-09,Piso,Alquiler,Barcelona,176.0,804144.0,2005-11-24,María
1551,1552,2005-07-10,Parking,Venta,Barcelona,108.0,436428.0,2006-04-28,Jesús
1552,1553,2005-07-11,Piso,Alquiler,Barcelona,130.0,859040.0,2005-11-06,Joaquín
1555,1556,2005-07-12,Piso,Alquiler,Tarragona,183.0,1388238.0,2006-06-13,Joaquín
1556,1557,2005-07-12,Local,Venta,Barcelona,159.0,1582845.0,2006-04-15,Pedro
1558,1559,2005-07-13,Piso,Alquiler,Girona,138.0,824688.0,2006-05-16,Joaquín
1561,1562,2005-07-15,Local,Venta,Girona,74.0,583638.0,2005-10-17,Luisa
1563,1564,2005-07-15,Parking,Venta,Lleida,240.0,1983840.0,2005-10-18,Pedro
1564,1565,2005-07-16,Piso,Venta,Tarragona,80.0,533840.0,2006-05-29,Luisa
1565,1566,2005-07-16,Piso,Alquiler,Lleida,140.0,706440.0,2006-06-02,Pedro
1567,1568,2005-07-17,Piso,Alquiler,Lleida,210.0,2005080.0,2006-04-25,Pedro
1569,1570,2005-07-17,Parking,Alquiler,Barcelona,67.0,347931.0,2006-04-28,Pedro
1571,1572,2005-07-18,Local,Alquiler,Barcelona,300.0,1716300.0,2006-04-21,María
1572,1573,2005-07-18,Local,Venta,Barcelona,202.0,1271388.0,2006-01-10,Joaquín
1573,1574,2005-07-18,Piso,Alquiler,Barcelona,203.0,1699719.0,2006-01-10,Jesús
1574,1575,2005-07-19,Industrial,Venta,Barcelona,275.0,1620575.0,2006-02-18,Joaquín
1575,1576,2005-07-20,Piso,Alquiler,Lleida,298.0,2207286.0,2006-07-09,Pedro
1576,1577,2005-07-20,Piso,Alquiler,Tarragona,288.0,1186560.0,2005-11-05,Luisa
1577,1578,2005-07-20,Local,Venta,Girona,178.0,1723040.0,2006-04-05,Jesús
1579,1580,2005-07-21,Piso,Venta,Tarragona,110.0,786830.0,2005-11-18,Carmen
1581,1582,2005-07-21,Parking,Alquiler,Lleida,297.0,2463021.0,2006-03-13,María
1583,1584,2005-07-22,Industrial,Venta,Girona,191.0,916418.0,2006-02-19,Luisa
1585,1586,2005-07-22,Industrial,Venta,Tarragona,291.0,1447434.0,2006-02-02,María
1586,1587,2005-07-23,Parking,Venta,Lleida,101.0,478639.0,2006-01-07,Joaquín
1587,1588,2005-07-23,Local,Alquiler,Girona,245.0,2170945.0,2006-05-14,Jesús
1590,1591,2005-07-24,Parking,Venta,Tarragona,255.0,1627920.0,2006-03-12,Jesús
1591,1592,2005-07-24,Parking,Venta,Barcelona,207.0,1107864.0,2006-05-15,Luisa
1593,1594,2005-07-25,Local,Venta,Girona,80.0,568880.0,2005-10-29,Carmen
1594,1595,2005-07-25,Parking,Venta,Lleida,96.0,645408.0,2006-05-27,Luisa
1596,1597,2005-07-26,Parking,Venta,Lleida,256.0,1656064.0,2006-02-02,Pedro
1597,1598,2005-07-26,Industrial,Alquiler,Girona,167.0,1606206.0,2005-12-11,Joaquín
1600,1601,2005-07-28,Industrial,Venta,Lleida,136.0,1309544.0,2005-11-19,Joaquín
1601,1602,2005-07-28,Local,Alquiler,Tarragona,115.0,756355.0,2006-02-16,Pedro
1602,1603,2005-07-28,Piso,Alquiler,Barcelona,165.0,687720.0,2006-02-20,Carmen
1605,1606,2005-07-31,Piso,Alquiler,Barcelona,211.0,1951328.0,2006-01-03,Luisa
1606,1607,2005-07-31,Parking,Alquiler,Lleida,106.0,437674.0,2005-12-08,Luisa
1608,1609,2005-08-01,Local,Alquiler,Lleida,95.0,563255.0,2005-11-08,Jesús
1609,1610,2005-08-01,Piso,Venta,Lleida,245.0,2292465.0,2006-06-10,Carmen
1612,1613,2005-08-03,Industrial,Alquiler,Girona,84.0,690396.0,2006-02-08,Carmen
1616,1617,2005-08-03,Piso,Alquiler,Lleida,86.0,685592.0,2006-04-29,Pedro
1617,1618,2005-08-04,Local,Alquiler,Tarragona,135.0,990360.0,2005-12-03,Joaquín
1619,1620,2005-08-04,Parking,Alquiler,Girona,56.0,375592.0,2006-02-20,Jesús
1621,1622,2005-08-04,Industrial,Venta,Tarragona,233.0,1782683.0,2006-07-28,Pedro
1622,1623,2005-08-04,Industrial,Alquiler,Barcelona,47.0,286747.0,2006-06-10,Joaquín
1625,1626,2005-08-05,Local,Venta,Barcelona,188.0,1209216.0,2006-03-14,María
1626,1627,2005-08-06,Parking,Venta,Barcelona,245.0,1202705.0,2005-12-10,Jesús
1627,1628,2005-08-06,Parking,Venta,Girona,297.0,2440449.0,2006-08-03,Carmen
1628,1629,2005-08-06,Parking,Alquiler,Lleida,99.0,942579.0,2006-03-03,María
1630,1631,2005-08-07,Local,Alquiler,Barcelona,300.0,1900200.0,2005-12-09,Pedro
1633,1634,2005-08-07,Industrial,Venta,Girona,92.0,739864.0,2006-01-28,Luisa
1634,1635,2005-08-08,Piso,Alquiler,Barcelona,250.0,1669250.0,2006-01-04,María
1636,1637,2005-08-08,Parking,Venta,Barcelona,112.0,829808.0,2006-03-29,Joaquín
1637,1638,2005-08-08,Piso,Venta,Girona,184.0,1156808.0,2006-04-26,Carmen
1638,1639,2005-08-09,Parking,Venta,Lleida,300.0,2155200.0,2006-08-05,Jesús
1639,1640,2005-08-09,Parking,Alquiler,Tarragona,162.0,1297134.0,2006-02-14,María
1641,1642,2005-08-10,Industrial,Venta,Lleida,276.0,2667816.0,2005-12-16,Joaquín
1642,1643,2005-08-10,Piso,Alquiler,Tarragona,130.0,1246050.0,2005-11-27,Luisa
1643,1644,2005-08-10,Local,Venta,Barcelona,269.0,2384954.0,2006-02-12,María
1645,1646,2005-08-11,Parking,Venta,Girona,184.0,1147608.0,2006-06-29,Luisa
1646,1647,2005-08-12,Local,Venta,Tarragona,297.0,2888325.0,2005-11-27,Pedro
1648,1649,2005-08-14,Local,Venta,Barcelona,119.0,906780.0,2005-11-21,Carmen
1650,1651,2005-08-14,Parking,Venta,Lleida,77.0,592823.0,2006-03-25,Pedro
1652,1653,2005-08-15,Piso,Alquiler,Lleida,159.0,761928.0,2006-02-05,Carmen
1654,1655,2005-08-15,Local,Alquiler,Barcelona,82.0,375232.0,2006-05-22,Jesús
1657,1658,2005-08-16,Parking,Alquiler,Barcelona,232.0,1643256.0,2006-02-22,María
1661,1662,2005-08-17,Piso,Venta,Lleida,167.0,1423007.0,2006-04-08,Carmen
1662,1663,2005-08-18,Parking,Alquiler,Barcelona,224.0,986048.0,2006-02-10,María
1664,1665,2005-08-19,Industrial,Alquiler,Lleida,238.0,2275994.0,2006-06-15,Joaquín
1666,1667,2005-08-22,Local,Venta,Barcelona,209.0,843106.0,2006-01-24,María
1669,1670,2005-08-23,Local,Venta,Tarragona,263.0,1499889.0,2006-08-08,Pedro
1670,1671,2005-08-24,Industrial,Venta,Tarragona,236.0,1707224.0,2006-02-05,Pedro
1672,1673,2005-08-26,Industrial,Venta,Lleida,223.0,1509710.0,2006-01-11,Jesús
1674,1675,2005-08-26,Piso,Alquiler,Tarragona,216.0,2045304.0,2006-04-09,Jesús
1676,1677,2005-08-27,Industrial,Venta,Lleida,300.0,2625600.0,2006-01-08,María
1679,1680,2005-08-27,Piso,Alquiler,Lleida,70.0,615440.0,2006-04-01,Jesús
1683,1684,2005-08-28,Industrial,Alquiler,Girona,224.0,1932448.0,2006-02-03,Carmen
1684,1685,2005-08-28,Piso,Alquiler,Barcelona,254.0,1191260.0,2006-07-27,Pedro
1685,1686,2005-08-28,Piso,Venta,Lleida,97.0,765815.0,2006-07-15,María
1686,1687,2005-08-29,Parking,Alquiler,Girona,82.0,700854.0,2006-04-22,María
1687,1688,2005-08-29,Piso,Alquiler,Lleida,252.0,1923516.0,2006-05-23,Pedro
1688,1689,2005-08-29,Piso,Alquiler,Girona,108.0,581580.0,2006-08-04,Carmen
1689,1690,2005-08-30,Parking,Venta,Girona,142.0,681884.0,2006-06-12,Carmen
1691,1692,2005-08-30,Local,Venta,Lleida,78.0,391950.0,2006-03-14,Jesús
1693,1694,2005-08-31,Local,Venta,Girona,275.0,1826825.0,2006-05-14,Jesús
1695,1696,2005-08-31,Industrial,Venta,Barcelona,158.0,1473982.0,2006-08-29,Carmen
1696,1697,2005-09-01,Industrial,Venta,Girona,116.0,1143412.0,2006-07-03,María
1697,1698,2005-09-02,Industrial,Alquiler,Barcelona,213.0,1333593.0,2006-04-06,Jesús
1698,1699,2005-09-03,Industrial,Alquiler,Barcelona,202.0,1558430.0,2006-01-26,Jesús
1699,1700,2005-09-03,Parking,Venta,Barcelona,163.0,1150128.0,2006-03-18,Joaquín
1700,1701,2005-09-03,Piso,Venta,Barcelona,245.0,1517285.0,2006-05-07,Luisa
1701,1702,2005-09-04,Industrial,Alquiler,Lleida,198.0,840312.0,2006-05-27,Pedro
1702,1703,2005-09-06,Industrial,Venta,Lleida,288.0,2171520.0,2006-08-28,Carmen
1703,1704,2005-09-06,Industrial,Venta,Barcelona,161.0,827057.0,2006-05-05,María
1704,1705,2005-09-06,Local,Alquiler,Tarragona,170.0,1429020.0,2005-12-14,Pedro
1705,1706,2005-09-06,Industrial,Alquiler,Tarragona,261.0,2026404.0,2006-02-05,Carmen
1706,1707,2005-09-07,Piso,Alquiler,Tarragona,99.0,938916.0,2006-09-04,Pedro
1708,1709,2005-09-07,Parking,Alquiler,Barcelona,173.0,842683.0,2006-01-30,Joaquín
1709,1710,2005-09-07,Local,Venta,Barcelona,272.0,2074000.0,2006-08-14,Joaquín
1710,1711,2005-09-08,Local,Venta,Barcelona,299.0,1424436.0,2006-01-17,Carmen
1711,1712,2005-09-08,Parking,Alquiler,Lleida,115.0,907580.0,2006-07-11,Carmen
1712,1713,2005-09-09,Piso,Venta,Girona,201.0,1333434.0,2006-02-17,María
1714,1715,2005-09-09,Industrial,Alquiler,Tarragona,100.0,526800.0,2006-04-29,Joaquín
1716,1717,2005-09-09,Parking,Alquiler,Tarragona,153.0,824517.0,2006-05-31,María
1717,1718,2005-09-09,Local,Venta,Barcelona,218.0,1911424.0,2006-07-22,Carmen
1718,1719,2005-09-10,Industrial,Venta,Lleida,121.0,747659.0,2006-03-08,Pedro
1719,1720,2005-09-10,Local,Venta,Barcelona,254.0,1668526.0,2005-12-29,Carmen
1721,1722,2005-09-10,Piso,Alquiler,Tarragona,250.0,2478000.0,2006-04-27,Carmen
1723,1724,2005-09-10,Parking,Venta,Tarragona,270.0,1798470.0,2006-03-02,Joaquín
1724,1725,2005-09-11,Local,Alquiler,Barcelona,145.0,943805.0,2006-05-17,Luisa
1726,1727,2005-09-11,Industrial,Venta,Tarragona,271.0,2028164.0,2006-01-07,María
1727,1728,2005-09-11,Piso,Alquiler,Tarragona,240.0,1602720.0,2006-06-03,Joaquín
1730,1731,2005-09-12,Parking,Venta,Tarragona,223.0,2143922.0,2006-04-20,Jesús
1732,1733,2005-09-13,Industrial,Venta,Barcelona,140.0,864080.0,2006-02-08,Carmen
1734,1735,2005-09-14,Parking,Alquiler,Girona,258.0,1430352.0,2006-01-14,María
1735,1736,2005-09-14,Industrial,Alquiler,Tarragona,176.0,1043856.0,2006-05-25,Jesús
1736,1737,2005-09-14,Piso,Venta,Barcelona,94.0,707914.0,2006-05-07,Jesús
1738,1739,2005-09-16,Local,Alquiler,Girona,91.0,838292.0,2006-04-16,Pedro
1739,1740,2005-09-16,Local,Venta,Tarragona,145.0,598705.0,2005-12-17,María
1741,1742,2005-09-17,Parking,Venta,Girona,70.0,428190.0,2006-02-20,Jesús
1743,1744,2005-09-17,Piso,Venta,Tarragona,51.0,425646.0,2005-12-18,Luisa
1745,1746,2005-09-19,Parking,Alquiler,Barcelona,193.0,1540140.0,2006-08-08,Jesús
1746,1747,2005-09-20,Piso,Alquiler,Girona,240.0,2183760.0,2006-01-27,Jesús
1747,1748,2005-09-21,Piso,Alquiler,Barcelona,111.0,656676.0,2006-02-05,Joaquín
1748,1749,2005-09-21,Piso,Alquiler,Tarragona,123.0,873546.0,2006-02-02,Joaquín
1749,1750,2005-09-21,Local,Venta,Girona,117.0,474084.0,2006-07-21,Luisa
1750,1751,2005-09-21,Parking,Alquiler,Girona,258.0,1758786.0,2006-02-24,Jesús
1751,1752,2005-09-21,Piso,Venta,Tarragona,116.0,803300.0,2006-09-13,María
1753,1754,2005-09-21,Piso,Venta,Lleida,55.0,433235.0,2006-03-23,Carmen
1757,1758,2005-09-24,Parking,Alquiler,Lleida,47.0,403401.0,2006-01-24,María
1759,1760,2005-09-25,Local,Alquiler,Barcelona,98.0,683844.0,2006-01-21,Joaquín
1760,1761,2005-09-26,Piso,Venta,Lleida,214.0,1689316.0,2006-01-17,Carmen
1762,1763,2005-09-27,Local,Alquiler,Girona,78.0,678132.0,2006-04-23,María
1763,1764,2005-09-27,Piso,Alquiler,Barcelona,187.0,911064.0,2006-02-24,María
1764,1765,2005-09-29,Industrial,Alquiler,Barcelona,121.0,490897.0,2006-09-27,María
1766,1767,2005-09-29,Parking,Venta,Lleida,82.0,764240.0,2006-01-15,Pedro
1769,1770,2005-10-01,Piso,Venta,Barcelona,164.0,878712.0,2006-01-21,María
1770,1771,2005-10-01,Local,Alquiler,Tarragona,285.0,1779825.0,2006-02-28,María
1771,1772,2005-10-01,Industrial,Alquiler,Lleida,148.0,644688.0,2006-05-22,Jesús
1774,1775,2005-10-01,Local,Venta,Girona,53.0,446313.0,2006-08-16,Pedro
1775,1776,2005-10-01,Parking,Venta,Tarragona,229.0,2215117.0,2006-08-01,Jesús
1776,1777,2005-10-02,Local,Venta,Girona,279.0,1512738.0,2006-07-08,Luisa
1777,1778,2005-10-02,Local,Alquiler,Barcelona,204.0,1929228.0,2006-05-14,Pedro
1782,1783,2005-10-03,Piso,Venta,Lleida,300.0,1506300.0,2006-04-24,Pedro
1783,1784,2005-10-03,Parking,Alquiler,Girona,85.0,809115.0,2006-05-25,María
1786,1787,2005-10-03,Parking,Venta,Tarragona,299.0,2669472.0,2006-06-10,Joaquín
1787,1788,2005-10-03,Parking,Venta,Girona,85.0,658835.0,2006-07-14,Luisa
1789,1790,2005-10-04,Local,Venta,Girona,238.0,2184364.0,2006-08-11,Luisa
1791,1792,2005-10-05,Local,Venta,Barcelona,106.0,804540.0,2006-10-02,Pedro
1793,1794,2005-10-05,Local,Alquiler,Girona,118.0,970314.0,2006-02-15,Luisa
1797,1798,2005-10-06,Local,Alquiler,Barcelona,211.0,1522998.0,2006-06-02,Luisa
1799,1800,2005-10-06,Industrial,Venta,Lleida,160.0,1319520.0,2006-08-02,Jesús
1800,1801,2005-10-06,Piso,Venta,Tarragona,127.0,1204722.0,2006-07-29,Joaquín
1805,1806,2005-10-08,Industrial,Venta,Tarragona,264.0,1133352.0,2006-02-02,Pedro
1806,1807,2005-10-09,Local,Alquiler,Girona,211.0,1244056.0,2006-09-01,María
1807,1808,2005-10-09,Local,Venta,Lleida,129.0,735945.0,2006-06-08,Joaquín
1808,1809,2005-10-11,Local,Alquiler,Girona,151.0,1382707.0,2006-05-07,María
1809,1810,2005-10-11,Industrial,Venta,Barcelona,64.0,480384.0,2006-05-15,Carmen
1812,1813,2005-10-12,Local,Alquiler,Girona,246.0,2010312.0,2006-02-21,María
1813,1814,2005-10-12,Local,Alquiler,Barcelona,56.0,346192.0,2006-04-18,María
1814,1815,2005-10-12,Local,Alquiler,Girona,72.0,686232.0,2006-09-12,Luisa
1815,1816,2005-10-12,Industrial,Venta,Tarragona,120.0,1050000.0,2006-02-05,Pedro
1816,1817,2005-10-13,Industrial,Venta,Girona,76.0,368676.0,2006-09-29,Luisa
1817,1818,2005-10-13,Local,Venta,Lleida,255.0,2063460.0,2006-05-25,Luisa
1819,1820,2005-10-14,Industrial,Venta,Lleida,122.0,497272.0,2006-08-16,Luisa
1822,1823,2005-10-15,Parking,Alquiler,Barcelona,271.0,2334123.0,2006-08-02,Joaquín
1823,1824,2005-10-15,Local,Alquiler,Lleida,257.0,2136184.0,2006-04-18,Jesús
1824,1825,2005-10-15,Piso,Venta,Girona,262.0,2390750.0,2006-03-11,Pedro
1827,1828,2005-10-16,Local,Venta,Barcelona,214.0,1687604.0,2006-01-22,Luisa
1828,1829,2005-10-17,Industrial,Alquiler,Lleida,159.0,724563.0,2006-08-27,Jesús
1831,1832,2005-10-18,Piso,Alquiler,Lleida,211.0,1284568.0,2006-08-26,Carmen
1832,1833,2005-10-18,Piso,Alquiler,Lleida,71.0,388583.0,2006-01-18,Jesús
1835,1836,2005-10-20,Parking,Alquiler,Barcelona,133.0,745864.0,2006-06-01,María
1836,1837,2005-10-20,Parking,Alquiler,Lleida,46.0,237176.0,2006-08-08,María
1840,1841,2005-10-22,Local,Alquiler,Tarragona,49.0,452417.0,2006-06-19,Luisa
1841,1842,2005-10-22,Industrial,Venta,Lleida,254.0,2299208.0,2006-09-05,Pedro
1842,1843,2005-10-22,Industrial,Alquiler,Tarragona,98.0,955500.0,2006-07-10,Luisa
1843,1844,2005-10-23,Parking,Alquiler,Tarragona,107.0,658157.0,2006-03-16,Pedro
1845,1846,2005-10-26,Local,Alquiler,Lleida,205.0,1597360.0,2006-10-15,Carmen
1849,1850,2005-10-28,Parking,Alquiler,Barcelona,218.0,991900.0,2006-05-28,Jesús
1850,1851,2005-10-28,Parking,Venta,Tarragona,162.0,957582.0,2006-03-24,Joaquín
1851,1852,2005-10-28,Piso,Alquiler,Girona,164.0,1421060.0,2006-10-28,Luisa
1852,1853,2005-10-28,Industrial,Alquiler,Barcelona,224.0,1422624.0,2006-03-12,Luisa
1856,1857,2005-10-30,Local,Venta,Lleida,254.0,2394204.0,2006-08-19,María
1857,1858,2005-10-30,Parking,Alquiler,Lleida,103.0,536733.0,2006-10-28,María
1861,1862,2005-11-02,Parking,Venta,Barcelona,249.0,2221329.0,2006-05-12,Pedro
1866,1867,2005-11-03,Parking,Venta,Tarragona,111.0,514596.0,2006-05-27,Luisa
1868,1869,2005-11-04,Piso,Venta,Girona,259.0,1074332.0,2006-02-09,Joaquín
1871,1872,2005-11-05,Industrial,Alquiler,Girona,233.0,1644747.0,2006-05-05,Carmen
1872,1873,2005-11-05,Parking,Alquiler,Tarragona,122.0,1162172.0,2006-02-26,Luisa
1873,1874,2005-11-07,Piso,Venta,Lleida,128.0,706560.0,2006-04-16,Carmen
1875,1876,2005-11-08,Local,Alquiler,Lleida,191.0,1370998.0,2006-09-07,Joaquín
1877,1878,2005-11-08,Local,Venta,Girona,170.0,974610.0,2006-08-18,María
1878,1879,2005-11-08,Piso,Venta,Tarragona,59.0,265913.0,2006-05-13,Luisa
1880,1881,2005-11-09,Piso,Alquiler,Tarragona,157.0,1174203.0,2006-04-09,Pedro
1882,1883,2005-11-09,Parking,Alquiler,Girona,156.0,1508988.0,2006-09-18,Jesús
1883,1884,2005-11-10,Local,Alquiler,Barcelona,246.0,2216214.0,2006-04-17,María
1886,1887,2005-11-13,Parking,Venta,Barcelona,156.0,692484.0,2006-02-19,Pedro
1888,1889,2005-11-13,Piso,Alquiler,Lleida,74.0,341584.0,2006-04-16,Luisa
1890,1891,2005-11-13,Local,Alquiler,Barcelona,89.0,499735.0,2006-08-19,María
1891,1892,2005-11-13,Industrial,Venta,Tarragona,154.0,1380764.0,2006-05-04,Carmen
1893,1894,2005-11-14,Parking,Venta,Girona,46.0,426880.0,2006-05-16,Luisa
1898,1899,2005-11-16,Industrial,Alquiler,Barcelona,114.0,878940.0,2006-10-18,Luisa
1899,1900,2005-11-16,Local,Venta,Tarragona,277.0,1116587.0,2006-10-01,Carmen
1900,1901,2005-11-17,Piso,Alquiler,Tarragona,161.0,917378.0,2006-05-04,Carmen
1902,1903,2005-11-19,Parking,Venta,Barcelona,145.0,1213505.0,2006-11-05,Pedro
1904,1905,2005-11-19,Local,Alquiler,Lleida,87.0,756900.0,2006-05-26,Carmen
1905,1906,2005-11-20,Local,Alquiler,Tarragona,90.0,416430.0,2006-11-01,Jesús
1907,1908,2005-11-21,Parking,Venta,Lleida,51.0,472668.0,2006-04-04,María
1908,1909,2005-11-21,Parking,Alquiler,Tarragona,119.0,508606.0,2006-08-17,Carmen
1911,1912,2005-11-22,Industrial,Venta,Girona,95.0,783370.0,2006-09-04,Jesús
1912,1913,2005-11-22,Industrial,Alquiler,Tarragona,287.0,1926344.0,2006-06-18,María
1913,1914,2005-11-22,Local,Alquiler,Lleida,161.0,914641.0,2006-04-11,Joaquín
1914,1915,2005-11-22,Industrial,Alquiler,Lleida,177.0,1736901.0,2006-10-24,María
1916,1917,2005-11-23,Local,Venta,Tarragona,58.0,426010.0,2006-03-09,Joaquín
1917,1918,2005-11-23,Parking,Venta,Girona,45.0,301815.0,2006-10-19,Joaquín
1923,1924,2005-11-25,Parking,Alquiler,Tarragona,295.0,2613405.0,2006-11-23,Carmen
1924,1925,2005-11-25,Industrial,Alquiler,Barcelona,276.0,1817736.0,2006-09-14,Joaquín
1926,1927,2005-11-26,Parking,Alquiler,Girona,46.0,187680.0,2006-11-13,Luisa
1927,1928,2005-11-26,Piso,Alquiler,Tarragona,179.0,1674903.0,2006-04-30,Jesús
1928,1929,2005-11-26,Piso,Alquiler,Girona,96.0,854496.0,2006-03-28,Pedro
1929,1930,2005-11-26,Industrial,Alquiler,Tarragona,276.0,1539252.0,2006-09-20,Pedro
1931,1932,2005-11-27,Local,Venta,Girona,88.0,795696.0,2006-05-24,María
1932,1933,2005-11-27,Industrial,Alquiler,Barcelona,180.0,1688040.0,2006-07-07,Luisa
1933,1934,2005-11-28,Industrial,Alquiler,Tarragona,105.0,1021230.0,2006-09-17,Carmen
1934,1935,2005-11-28,Industrial,Alquiler,Tarragona,80.0,405280.0,2006-03-29,Carmen
1935,1936,2005-11-28,Piso,Venta,Barcelona,249.0,1780350.0,2006-03-14,Luisa
1937,1938,2005-11-29,Local,Venta,Tarragona,154.0,783860.0,2006-05-10,Carmen
1938,1939,2005-11-29,Industrial,Alquiler,Girona,137.0,693631.0,2006-07-21,Carmen
1939,1940,2005-11-30,Industrial,Venta,Girona,102.0,941154.0,2006-08-11,Pedro
1943,1944,2005-12-01,Local,Alquiler,Girona,210.0,1527120.0,2006-06-17,Jesús
1944,1945,2005-12-03,Local,Venta,Lleida,264.0,1545720.0,2006-06-09,Luisa
1945,1946,2005-12-03,Piso,Alquiler,Barcelona,264.0,2147112.0,2006-05-10,Joaquín
1946,1947,2005-12-03,Piso,Alquiler,Lleida,176.0,1189936.0,2006-08-12,Carmen
1948,1949,2005-12-05,Piso,Venta,Barcelona,85.0,693515.0,2006-03-31,Luisa
1949,1950,2005-12-05,Industrial,Venta,Barcelona,67.0,324213.0,2006-04-10,Luisa
1950,1951,2005-12-05,Industrial,Alquiler,Girona,162.0,753786.0,2006-09-26,Jesús
1952,1953,2005-12-06,Parking,Alquiler,Girona,250.0,2103000.0,2006-09-13,Jesús
1953,1954,2005-12-06,Industrial,Venta,Lleida,264.0,1346136.0,2006-10-25,Joaquín
1955,1956,2005-12-07,Industrial,Venta,Girona,202.0,1028382.0,2006-05-07,Pedro
1957,1958,2005-12-09,Parking,Alquiler,Lleida,296.0,1536832.0,2006-08-22,Joaquín
1959,1960,2005-12-09,Industrial,Venta,Tarragona,287.0,2446962.0,2006-11-10,María
1963,1964,2005-12-13,Piso,Venta,Girona,116.0,804344.0,2006-04-29,María
1964,1965,2005-12-13,Parking,Alquiler,Lleida,57.0,293949.0,2006-11-06,Pedro
1965,1966,2005-12-13,Local,Venta,Barcelona,66.0,270996.0,2006-07-04,Luisa
1967,1968,2005-12-15,Local,Venta,Lleida,218.0,1732446.0,2006-10-05,Jesús
1968,1969,2005-12-16,Piso,Venta,Barcelona,259.0,1842785.0,2006-07-19,María
1972,1973,2005-12-17,Parking,Venta,Girona,67.0,490507.0,2006-04-01,María
1973,1974,2005-12-17,Parking,Alquiler,Girona,57.0,387828.0,2006-03-25,Luisa
1975,1976,2005-12-17,Local,Venta,Barcelona,165.0,1393095.0,2006-12-15,Carmen
1976,1977,2005-12-18,Local,Alquiler,Tarragona,207.0,1395387.0,2006-05-18,Luisa
1978,1979,2005-12-20,Industrial,Alquiler,Barcelona,238.0,2136288.0,2006-09-01,María
1979,1980,2005-12-20,Local,Venta,Lleida,281.0,2671748.0,2006-12-18,Carmen
1980,1981,2005-12-20,Local,Alquiler,Girona,49.0,425565.0,2006-05-06,Joaquín
1981,1982,2005-12-21,Piso,Venta,Barcelona,248.0,1036392.0,2006-12-03,Luisa
1984,1985,2005-12-21,Piso,Venta,Tarragona,289.0,2789428.0,2006-04-29,Pedro
1986,1987,2005-12-21,Parking,Alquiler,Girona,139.0,875978.0,2006-05-04,Jesús
1987,1988,2005-12-22,Industrial,Alquiler,Girona,210.0,1770930.0,2006-04-20,María
1991,1992,2005-12-22,Industrial,Venta,Lleida,116.0,984144.0,2006-06-04,Luisa
1992,1993,2005-12-23,Local,Venta,Girona,299.0,2110342.0,2006-04-13,Jesús
1994,1995,2005-12-23,Local,Alquiler,Barcelona,267.0,2263626.0,2006-07-04,Pedro
1995,1996,2005-12-23,Industrial,Venta,Tarragona,178.0,1642584.0,2006-12-18,Luisa
1997,1998,2005-12-24,Local,Venta,Tarragona,264.0,2303928.0,2006-04-17,Luisa
1998,1999,2005-12-24,Piso,Venta,Tarragona,243.0,1693710.0,2006-05-23,Pedro
2002,2003,2005-12-26,Piso,Alquiler,Tarragona,300.0,1432500.0,2006-06-21,María
2004,2005,2005-12-26,Industrial,Alquiler,Lleida,142.0,629628.0,2006-04-20,Luisa
2005,2006,2005-12-27,Parking,Venta,Girona,272.0,1774528.0,2006-06-21,Jesús
